Temperature	Range	Population	Tree	Trait	SeedWeight	NameTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre53	6	24.55789474	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre53	6	24.55789474	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre53	6	24.55789474	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre53	5	24.55789474	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre29	6	19.71764706	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre29	7	19.71764706	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre29	6	19.71764706	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre29	3.5	19.71764706	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre29	6	19.71764706	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre9	6	23.35076923	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre9	5	23.35076923	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre9	6	23.35076923	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre9	5	23.35076923	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre9	6	23.35076923	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre6	5	27.84637681	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre6	3.5	27.84637681	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre6	5	27.84637681	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre6	6	27.84637681	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre6	6	27.84637681	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre38	5	14.495	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre38	5	14.495	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre38	NA	14.495	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre38	6	14.495	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre38	3.5	14.495	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre7	5	21.24625	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre7	6	21.24625	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre7	5	21.24625	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre7	8	21.24625	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre7	5	21.24625	ExampleTrait
T22	Bel	Bel.Pop8	Bel.Pop8.Arbre27	NA	13.59166667	ExampleTrait
T22	Bel	Bel.Pop8	Bel.Pop8.Arbre27	NA	13.59166667	ExampleTrait
T22	Bel	Bel.Pop8	Bel.Pop8.Arbre27	5	13.59166667	ExampleTrait
T22	Bel	Bel.Pop8	Bel.Pop8.Arbre27	3	13.59166667	ExampleTrait
T22	Bel	Bel.Pop8	Bel.Pop8.Arbre27	6	13.59166667	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre25	5	17.65384615	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre25	5	17.65384615	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre25	6	17.65384615	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre25	6	17.65384615	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre25	5	17.65384615	ExampleTrait
T22	Bel	Bel.Pop5	Bel.Pop5.Arbre39	5	19.985	ExampleTrait
T22	Bel	Bel.Pop5	Bel.Pop5.Arbre39	6	19.985	ExampleTrait
T22	Bel	Bel.Pop5	Bel.Pop5.Arbre39	8	19.985	ExampleTrait
T22	Bel	Bel.Pop5	Bel.Pop5.Arbre39	5	19.985	ExampleTrait
T22	Bel	Bel.Pop5	Bel.Pop5.Arbre39	6	19.985	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre6	5	24.0287037	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre6	6	24.0287037	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre6	5	24.0287037	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre6	5	24.0287037	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre6	NA	24.0287037	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre43	9	21.03529412	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre43	5	21.03529412	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre43	6	21.03529412	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre43	10	21.03529412	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre43	7	21.03529412	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre8	NA	28.70254237	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre8	4.5	28.70254237	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre8	5	28.70254237	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre8	NA	28.70254237	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre8	NA	28.70254237	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre7	NA	23.54464286	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre7	5	23.54464286	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre7	NA	23.54464286	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre7	8	23.54464286	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre7	5	23.54464286	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre24	NA	23.38125	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre24	6	23.38125	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre24	5	23.38125	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre24	NA	23.38125	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre24	NA	23.38125	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre8	7	23.89072848	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre8	5	23.89072848	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre8	6	23.89072848	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre8	5	23.89072848	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre8	5	23.89072848	ExampleTrait
T22	Bel	Bel.Pop2	Bel.Pop2.Arbre41	6	20.84090909	ExampleTrait
T22	Bel	Bel.Pop2	Bel.Pop2.Arbre41	6	20.84090909	ExampleTrait
T22	Bel	Bel.Pop2	Bel.Pop2.Arbre41	8	20.84090909	ExampleTrait
T22	Bel	Bel.Pop2	Bel.Pop2.Arbre41	5	20.84090909	ExampleTrait
T22	Bel	Bel.Pop2	Bel.Pop2.Arbre41	6	20.84090909	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre39	6	23.7375	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre39	7	23.7375	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre39	5	23.7375	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre39	5	23.7375	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre39	6	23.7375	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre36	3	17.26190476	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre36	6	17.26190476	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre36	6	17.26190476	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre36	6	17.26190476	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre36	5	17.26190476	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre8	5	30.52	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre8	5	30.52	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre8	5	30.52	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre8	5	30.52	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre8	5	30.52	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre38	5	13.63684211	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre38	5	13.63684211	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre38	5	13.63684211	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre38	5	13.63684211	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre38	5	13.63684211	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre10	6	21.55	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre10	NA	21.55	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre10	5	21.55	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre10	NA	21.55	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre10	5	21.55	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre17	5	23.3	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre17	5	23.3	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre17	5	23.3	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre17	5	23.3	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre17	4	23.3	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre9	5	23.43029412	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre9	7	23.43029412	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre9	5	23.43029412	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre9	5	23.43029412	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre9	5	23.43029412	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre6	NA	26.21864407	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre6	5	26.21864407	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre6	5	26.21864407	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre6	5	26.21864407	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre6	5	26.21864407	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre10	6	20.77313019	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre10	5	20.77313019	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre10	8	20.77313019	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre10	6	20.77313019	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre10	6	20.77313019	ExampleTrait
T22	Bel	Bel.Pop8	Bel.Pop8.Arbre18	6	21.514286	ExampleTrait
T22	Bel	Bel.Pop8	Bel.Pop8.Arbre18	5	21.514286	ExampleTrait
T22	Bel	Bel.Pop8	Bel.Pop8.Arbre18	5	21.514286	ExampleTrait
T22	Bel	Bel.Pop8	Bel.Pop8.Arbre18	6	21.514286	ExampleTrait
T22	Bel	Bel.Pop8	Bel.Pop8.Arbre18	6	21.514286	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre6	6	23.99677	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre6	6	23.99677	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre6	6	23.99677	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre6	5	23.99677	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre6	5	23.99677	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre7	6	22.98333333	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre7	9	22.98333333	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre7	6	22.98333333	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre7	5	22.98333333	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre7	5	22.98333333	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre7	5	16.49375	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre7	4	16.49375	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre7	4	16.49375	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre7	6	16.49375	ExampleTrait
T22	Bel	Bel.Pop10	Bel.Pop10.Arbre7	4	16.49375	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre9	5	24.47624309	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre9	5	24.47624309	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre9	5	24.47624309	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre9	5	24.47624309	ExampleTrait
T22	Fr	Fr.Pop6	Fr.Pop6.Arbre9	5	24.47624309	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre6	NA	19.92794118	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre6	6	19.92794118	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre6	5	19.92794118	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre6	6	19.92794118	ExampleTrait
T22	Fr	Fr.Pop2	Fr.Pop2.Arbre6	6	19.92794118	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre11	5	23.41333333	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre11	NA	23.41333333	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre11	6	23.41333333	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre11	5	23.41333333	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre11	5	23.41333333	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre6	NA	22.45	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre6	6	22.45	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre6	5	22.45	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre6	6	22.45	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre6	6	22.45	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre9	6	25.54565217	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre9	8	25.54565217	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre9	3.5	25.54565217	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre9	8	25.54565217	ExampleTrait
T22	Fr	Fr.Pop4	Fr.Pop4.Arbre9	12	25.54565217	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre10	9	26.74444444	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre10	NA	26.74444444	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre10	7	26.74444444	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre10	6	26.74444444	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre10	6	26.74444444	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre10	NA	21.01438596	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre10	NA	21.01438596	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre10	9	21.01438596	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre10	NA	21.01438596	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre10	11	21.01438596	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre30	NA	14.22	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre30	NA	14.22	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre30	NA	14.22	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre30	3.5	14.22	ExampleTrait
T22	Bel	Bel.Pop9	Bel.Pop9.Arbre30	NA	14.22	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre42	NA	15.41818182	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre42	5	15.41818182	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre42	6	15.41818182	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre42	6	15.41818182	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre42	9	15.41818182	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre10	5.5	26.00144928	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre10	5	26.00144928	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre10	5	26.00144928	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre10	NA	26.00144928	ExampleTrait
T22	Fr	Fr.Pop1	Fr.Pop1.Arbre10	5	26.00144928	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre40	NA	20.16923077	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre40	NA	20.16923077	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre40	NA	20.16923077	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre40	6	20.16923077	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre40	15	20.16923077	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre9	7	27.13243243	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre9	10	27.13243243	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre9	NA	27.13243243	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre9	7	27.13243243	ExampleTrait
T22	Fr	Fr.Pop9	Fr.Pop9.Arbre9	7	27.13243243	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre7	NA	24.48039216	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre7	NA	24.48039216	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre7	NA	24.48039216	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre7	NA	24.48039216	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre7	NA	24.48039216	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre8	7	27.8296	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre8	7	27.8296	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre8	7	27.8296	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre8	7	27.8296	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre8	5	27.8296	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre40	5	16.72222222	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre40	5	16.72222222	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre40	NA	16.72222222	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre40	10	16.72222222	ExampleTrait
T22	Bel	Bel.Pop3	Bel.Pop3.Arbre40	NA	16.72222222	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre9	6	24.05681818	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre9	6	24.05681818	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre9	5	24.05681818	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre9	6	24.05681818	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre9	5	24.05681818	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre10	6	25.90081967	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre10	7	25.90081967	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre10	6	25.90081967	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre10	NA	25.90081967	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre10	5	25.90081967	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre10	6	22.12897196	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre10	6	22.12897196	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre10	7	22.12897196	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre10	NA	22.12897196	ExampleTrait
T22	Fr	Fr.Pop8	Fr.Pop8.Arbre10	7	22.12897196	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre6	6	23.00273973	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre6	6	23.00273973	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre6	6	23.00273973	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre6	5	23.00273973	ExampleTrait
T22	Fr	Fr.Pop3	Fr.Pop3.Arbre6	6	23.00273973	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre52	NA	16.82352941	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre52	7	16.82352941	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre52	5	16.82352941	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre52	NA	16.82352941	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre52	7	16.82352941	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre10	NA	26.30377834	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre10	7	26.30377834	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre10	5	26.30377834	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre10	NA	26.30377834	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre10	NA	26.30377834	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre39	7	16.77222222	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre39	6	16.77222222	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre39	10	16.77222222	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre39	10	16.77222222	ExampleTrait
T22	Bel	Bel.Pop6	Bel.Pop6.Arbre39	NA	16.77222222	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre8	12	24.61336898	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre8	NA	24.61336898	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre8	6.5	24.61336898	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre8	NA	24.61336898	ExampleTrait
T22	Fr	Fr.Pop7	Fr.Pop7.Arbre8	NA	24.61336898	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre7	6	19.2073913	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre7	5	19.2073913	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre7	7	19.2073913	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre7	6	19.2073913	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre7	3	19.2073913	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre37	6	24.30555556	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre37	NA	24.30555556	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre37	NA	24.30555556	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre37	6	24.30555556	ExampleTrait
T22	Bel	Bel.Pop4	Bel.Pop4.Arbre37	5	24.30555556	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre10	7	16.14666667	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre10	NA	16.14666667	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre10	NA	16.14666667	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre10	NA	16.14666667	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre10	7	16.14666667	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre8	NA	13.5	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre8	NA	13.5	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre8	NA	13.5	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre8	NA	13.5	ExampleTrait
T22	Bel	Bel.Pop1	Bel.Pop1.Arbre8	NA	13.5	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre6	5	24.12380952	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre6	4	24.12380952	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre6	3	24.12380952	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre6	5	24.12380952	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre6	5	24.12380952	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre6	6	18.71470588	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre6	8	18.71470588	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre6	10	18.71470588	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre6	9	18.71470588	ExampleTrait
T22	Fr	Fr.Pop5	Fr.Pop5.Arbre6	8	18.71470588	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre57	5	26.01875	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre57	5	26.01875	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre57	14	26.01875	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre57	5	26.01875	ExampleTrait
T22	Bel	Bel.Pop7	Bel.Pop7.Arbre57	5	26.01875	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre7	6	25.23684211	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre7	5	25.23684211	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre7	6	25.23684211	ExampleTrait
T22	Fr	Fr.Pop10	Fr.Pop10.Arbre7	6	25.23684211	ExampleTrait
